county,office,district,party,candidate,votes
APPLING,Lieutenant Governor,,Democrat,Greg Hecht,146
ATKINSON,Lieutenant Governor,,Democrat,Greg Hecht,64
BACON,Lieutenant Governor,,Democrat,Greg Hecht,93
BAKER,Lieutenant Governor,,Democrat,Greg Hecht,81
BALDWIN,Lieutenant Governor,,Democrat,Greg Hecht,499
BANKS,Lieutenant Governor,,Democrat,Greg Hecht,266
BARROW,Lieutenant Governor,,Democrat,Greg Hecht,132
BARTOW,Lieutenant Governor,,Democrat,Greg Hecht,219
BEN HILL,Lieutenant Governor,,Democrat,Greg Hecht,519
BERRIEN,Lieutenant Governor,,Democrat,Greg Hecht,162
BIBB,Lieutenant Governor,,Democrat,Greg Hecht,2066
BLECKLEY,Lieutenant Governor,,Democrat,Greg Hecht,75
BRANTLEY,Lieutenant Governor,,Democrat,Greg Hecht,55
BROOKS,Lieutenant Governor,,Democrat,Greg Hecht,90
BRYAN,Lieutenant Governor,,Democrat,Greg Hecht,78
BULLOCH,Lieutenant Governor,,Democrat,Greg Hecht,164
BURKE,Lieutenant Governor,,Democrat,Greg Hecht,110
BUTTS,Lieutenant Governor,,Democrat,Greg Hecht,158
CALHOUN,Lieutenant Governor,,Democrat,Greg Hecht,95
CAMDEN,Lieutenant Governor,,Democrat,Greg Hecht,65
CANDLER,Lieutenant Governor,,Democrat,Greg Hecht,49
CARROLL,Lieutenant Governor,,Democrat,Greg Hecht,377
CATOOSA,Lieutenant Governor,,Democrat,Greg Hecht,77
CHARLTON,Lieutenant Governor,,Democrat,Greg Hecht,126
CHATHAM,Lieutenant Governor,,Democrat,Greg Hecht,1721
CHATTAHOOCHEE,Lieutenant Governor,,Democrat,Greg Hecht,16
CHATTOOGA,Lieutenant Governor,,Democrat,Greg Hecht,237
CHEROKEE,Lieutenant Governor,,Democrat,Greg Hecht,260
CLARKE,Lieutenant Governor,,Democrat,Greg Hecht,1021
CLAY,Lieutenant Governor,,Democrat,Greg Hecht,50
CLAYTON,Lieutenant Governor,,Democrat,Greg Hecht,6617
CLINCH,Lieutenant Governor,,Democrat,Greg Hecht,93
COBB,Lieutenant Governor,,Democrat,Greg Hecht,2264
COFFEE,Lieutenant Governor,,Democrat,Greg Hecht,1948
COLQUITT,Lieutenant Governor,,Democrat,Greg Hecht,254
COLUMBIA,Lieutenant Governor,,Democrat,Greg Hecht,239
COOK,Lieutenant Governor,,Democrat,Greg Hecht,131
COWETA,Lieutenant Governor,,Democrat,Greg Hecht,358
CRAWFORD,Lieutenant Governor,,Democrat,Greg Hecht,122
CRISP,Lieutenant Governor,,Democrat,Greg Hecht,128
DADE,Lieutenant Governor,,Democrat,Greg Hecht,39
DAWSON,Lieutenant Governor,,Democrat,Greg Hecht,37
DECATUR,Lieutenant Governor,,Democrat,Greg Hecht,297
DEKALB,Lieutenant Governor,,Democrat,Greg Hecht,24680
DODGE,Lieutenant Governor,,Democrat,Greg Hecht,165
DOOLY,Lieutenant Governor,,Democrat,Greg Hecht,139
DOUGHERTY,Lieutenant Governor,,Democrat,Greg Hecht,1826
DOUGLAS,Lieutenant Governor,,Democrat,Greg Hecht,503
EARLY,Lieutenant Governor,,Democrat,Greg Hecht,117
ECHOLS,Lieutenant Governor,,Democrat,Greg Hecht,12
EFFINGHAM,Lieutenant Governor,,Democrat,Greg Hecht,193
ELBERT,Lieutenant Governor,,Democrat,Greg Hecht,160
EMANUEL,Lieutenant Governor,,Democrat,Greg Hecht,118
EVANS,Lieutenant Governor,,Democrat,Greg Hecht,165
FANNIN,Lieutenant Governor,,Democrat,Greg Hecht,84
FAYETTE,Lieutenant Governor,,Democrat,Greg Hecht,779
FLOYD,Lieutenant Governor,,Democrat,Greg Hecht,572
FORSYTH,Lieutenant Governor,,Democrat,Greg Hecht,211
FRANKLIN,Lieutenant Governor,,Democrat,Greg Hecht,190
FULTON,Lieutenant Governor,,Democrat,Greg Hecht,6947
GILMER,Lieutenant Governor,,Democrat,Greg Hecht,69
GLASCOCK,Lieutenant Governor,,Democrat,Greg Hecht,12
GLYNN,Lieutenant Governor,,Democrat,Greg Hecht,184
GORDON,Lieutenant Governor,,Democrat,Greg Hecht,158
GRADY,Lieutenant Governor,,Democrat,Greg Hecht,329
GREENE,Lieutenant Governor,,Democrat,Greg Hecht,525
GWINNETT,Lieutenant Governor,,Democrat,Greg Hecht,2602
HABERSHAM,Lieutenant Governor,,Democrat,Greg Hecht,85
HALL,Lieutenant Governor,,Democrat,Greg Hecht,400
HANCOCK,Lieutenant Governor,,Democrat,Greg Hecht,676
HARALSON,Lieutenant Governor,,Democrat,Greg Hecht,154
HARRIS,Lieutenant Governor,,Democrat,Greg Hecht,86
HART,Lieutenant Governor,,Democrat,Greg Hecht,136
HEARD,Lieutenant Governor,,Democrat,Greg Hecht,80
HENRY,Lieutenant Governor,,Democrat,Greg Hecht,1287
HOUSTON,Lieutenant Governor,,Democrat,Greg Hecht,670
IRWIN,Lieutenant Governor,,Democrat,Greg Hecht,105
JACKSON,Lieutenant Governor,,Democrat,Greg Hecht,148
JASPER,Lieutenant Governor,,Democrat,Greg Hecht,108
JEFF DAVIS,Lieutenant Governor,,Democrat,Greg Hecht,146
JEFFERSON,Lieutenant Governor,,Democrat,Greg Hecht,121
JENKINS,Lieutenant Governor,,Democrat,Greg Hecht,42
JOHNSON,Lieutenant Governor,,Democrat,Greg Hecht,72
