county,office,district,party,candidate,votes
APPLING,Lieutenant Governor,,Republican,Mike Beatty,236
ATKINSON,Lieutenant Governor,,Republican,Mike Beatty,31
BACON,Lieutenant Governor,,Republican,Mike Beatty,44
BAKER,Lieutenant Governor,,Republican,Mike Beatty,20
BALDWIN,Lieutenant Governor,,Republican,Mike Beatty,149
BANKS,Lieutenant Governor,,Republican,Mike Beatty,458
BARROW,Lieutenant Governor,,Republican,Mike Beatty,1292
BARTOW,Lieutenant Governor,,Republican,Mike Beatty,482
BEN HILL,Lieutenant Governor,,Republican,Mike Beatty,122
BERRIEN,Lieutenant Governor,,Republican,Mike Beatty,29
BIBB,Lieutenant Governor,,Republican,Mike Beatty,1305
BLECKLEY,Lieutenant Governor,,Republican,Mike Beatty,86
BRANTLEY,Lieutenant Governor,,Republican,Mike Beatty,116
BROOKS,Lieutenant Governor,,Republican,Mike Beatty,21
BRYAN,Lieutenant Governor,,Republican,Mike Beatty,102
BULLOCH,Lieutenant Governor,,Republican,Mike Beatty,198
BURKE,Lieutenant Governor,,Republican,Mike Beatty,281
BUTTS,Lieutenant Governor,,Republican,Mike Beatty,91
CALHOUN,Lieutenant Governor,,Republican,Mike Beatty,8
CAMDEN,Lieutenant Governor,,Republican,Mike Beatty,169
CANDLER,Lieutenant Governor,,Republican,Mike Beatty,33
CARROLL,Lieutenant Governor,,Republican,Mike Beatty,711
CATOOSA,Lieutenant Governor,,Republican,Mike Beatty,441
CHARLTON,Lieutenant Governor,,Republican,Mike Beatty,67
CHATHAM,Lieutenant Governor,,Republican,Mike Beatty,1450
CHATTAHOOCHEE,Lieutenant Governor,,Republican,Mike Beatty,10
CHATTOOGA,Lieutenant Governor,,Republican,Mike Beatty,87
CHEROKEE,Lieutenant Governor,,Republican,Mike Beatty,2385
CLARKE,Lieutenant Governor,,Republican,Mike Beatty,1551
CLAY,Lieutenant Governor,,Republican,Mike Beatty,7
CLAYTON,Lieutenant Governor,,Republican,Mike Beatty,955
CLINCH,Lieutenant Governor,,Republican,Mike Beatty,25
COBB,Lieutenant Governor,,Republican,Mike Beatty,7980
COFFEE,Lieutenant Governor,,Republican,Mike Beatty,119
COLQUITT,Lieutenant Governor,,Republican,Mike Beatty,465
COLUMBIA,Lieutenant Governor,,Republican,Mike Beatty,1486
COOK,Lieutenant Governor,,Republican,Mike Beatty,77
COWETA,Lieutenant Governor,,Republican,Mike Beatty,2297
CRAWFORD,Lieutenant Governor,,Republican,Mike Beatty,51
CRISP,Lieutenant Governor,,Republican,Mike Beatty,87
DADE,Lieutenant Governor,,Republican,Mike Beatty,69
DAWSON,Lieutenant Governor,,Republican,Mike Beatty,122
DECATUR,Lieutenant Governor,,Republican,Mike Beatty,68
DEKALB,Lieutenant Governor,,Republican,Mike Beatty,1062
DODGE,Lieutenant Governor,,Republican,Mike Beatty,120
DOOLY,Lieutenant Governor,,Republican,Mike Beatty,50
DOUGHERTY,Lieutenant Governor,,Republican,Mike Beatty,365
DOUGLAS,Lieutenant Governor,,Republican,Mike Beatty,672
EARLY,Lieutenant Governor,,Republican,Mike Beatty,17
ECHOLS,Lieutenant Governor,,Republican,Mike Beatty,1
EFFINGHAM,Lieutenant Governor,,Republican,Mike Beatty,1285
ELBERT,Lieutenant Governor,,Republican,Mike Beatty,287
EMANUEL,Lieutenant Governor,,Republican,Mike Beatty,364
EVANS,Lieutenant Governor,,Republican,Mike Beatty,46
FANNIN,Lieutenant Governor,,Republican,Mike Beatty,971
FAYETTE,Lieutenant Governor,,Republican,Mike Beatty,1204
FLOYD,Lieutenant Governor,,Republican,Mike Beatty,1040
FORSYTH,Lieutenant Governor,,Republican,Mike Beatty,6247
FRANKLIN,Lieutenant Governor,,Republican,Mike Beatty,359
FULTON,Lieutenant Governor,,Republican,Mike Beatty,3671
GILMER,Lieutenant Governor,,Republican,Mike Beatty,199
GLASCOCK,Lieutenant Governor,,Republican,Mike Beatty,28
GLYNN,Lieutenant Governor,,Republican,Mike Beatty,1026
GORDON,Lieutenant Governor,,Republican,Mike Beatty,172
GRADY,Lieutenant Governor,,Republican,Mike Beatty,41
GREENE,Lieutenant Governor,,Republican,Mike Beatty,106
GWINNETT,Lieutenant Governor,,Republican,Mike Beatty,9050
HABERSHAM,Lieutenant Governor,,Republican,Mike Beatty,526
HALL,Lieutenant Governor,,Republican,Mike Beatty,3993
