county,office,district,party,candidate,votes
CATOOSA ,U.S. House,9,R,Tom Graves,1163
DADE ,U.S. House,9,R,Tom Graves,292
DAWSON ,U.S. House,9,R,Tom Graves,640
FANNIN ,U.S. House,9,R,Tom Graves,683
FORSYTH ,U.S. House,9,R,Tom Graves,5228
GILMER ,U.S. House,9,R,Tom Graves,953
GORDON ,U.S. House,9,R,Tom Graves,644
HALL ,U.S. House,9,R,Tom Graves,4764
LUMPKIN ,U.S. House,9,R,Tom Graves,750
MURRAY ,U.S. House,9,R,Tom Graves,704
PICKENS ,U.S. House,9,R,Tom Graves,1335
UNION ,U.S. House,9,R,Tom Graves,804
WALKER ,U.S. House,9,R,Tom Graves,1076
WHITE ,U.S. House,9,R,Tom Graves,879
WHITFIELD ,U.S. House,9,R,Tom Graves,2779
CATOOSA ,U.S. House,9,R,Lee Hawkins,617
DADE ,U.S. House,9,R,Lee Hawkins,160
DAWSON ,U.S. House,9,R,Lee Hawkins,713
FANNIN ,U.S. House,9,R,Lee Hawkins,339
FORSYTH ,U.S. House,9,R,Lee Hawkins,3074
GILMER ,U.S. House,9,R,Lee Hawkins,391
GORDON ,U.S. House,9,R,Lee Hawkins,153
HALL ,U.S. House,9,R,Lee Hawkins,7472
LUMPKIN ,U.S. House,9,R,Lee Hawkins,763
MURRAY ,U.S. House,9,R,Lee Hawkins,270
PICKENS ,U.S. House,9,R,Lee Hawkins,478
UNION ,U.S. House,9,R,Lee Hawkins,508
WALKER ,U.S. House,9,R,Lee Hawkins,616
WHITE ,U.S. House,9,R,Lee Hawkins,711
WHITFIELD ,U.S. House,9,R,Lee Hawkins,1244
