county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Chatham,3-01 Old Courthouse,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,3-02 Rose of Sharon,United States Senator,,REP,PAUL COLLINS BROUN,1,0,0,1,0
Chatham,3-03 Savannah High School,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,3-04 First African Baptist,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,3-05 Aldersgate Youth Cent,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,3-08 Jenkins High School,United States Senator,,REP,PAUL COLLINS BROUN,2,1,1,0,0
Chatham,3-09 Cokesbury Methodist,United States Senator,,REP,PAUL COLLINS BROUN,10,0,9,1,0
Chatham,3-10 Bible Baptist Church,United States Senator,,REP,PAUL COLLINS BROUN,3,0,1,2,0
Chatham,3-11 Southside Bapt Church,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,3-12 Thunderbolt Muni. Complex,United States Senator,,REP,PAUL COLLINS BROUN,3,0,3,0,0
Chatham,3-13 New Cov 7 Day Adv Ch,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Chatham,3-14 Riverview Health Reh,United States Senator,,REP,PAUL COLLINS BROUN,3,0,3,0,0
Chatham,3-15 Eli Whitney Complex,United States Senator,,REP,PAUL COLLINS BROUN,2,0,1,1,0
Chatham,4-02 Frank Murray Comm Ct,United States Senator,,REP,PAUL COLLINS BROUN,3,0,2,1,0
Chatham,4-04 Lighthouse Baptist Ch,United States Senator,,REP,PAUL COLLINS BROUN,15,0,14,1,0
Chatham,4-05 St Francis Episcopal,United States Senator,,REP,PAUL COLLINS BROUN,8,0,4,4,0
Chatham,4-06 First Baptist Church,United States Senator,,REP,PAUL COLLINS BROUN,19,0,14,5,0
Chatham,4-07 Wilm Is Un Meth Ch,United States Senator,,REP,PAUL COLLINS BROUN,10,0,7,3,0
Chatham,4-08 Wilmington Island Pr,United States Senator,,REP,PAUL COLLINS BROUN,23,0,21,2,0
Chatham,4-10 Guard House Comm Ctr,United States Senator,,REP,PAUL COLLINS BROUN,5,0,3,2,0
Chatham,4-11 Tybee Island School Cafe,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,4-12 St Peters Episcopal,United States Senator,,REP,PAUL COLLINS BROUN,14,0,12,2,0
Chatham,4-13 Skid Is Pres Church,United States Senator,,REP,PAUL COLLINS BROUN,19,0,18,1,0
Chatham,4-14 Skidaway Island Methodist Church,United States Senator,,REP,PAUL COLLINS BROUN,18,0,15,3,0
Chatham,4-15 Skidaway Island State Park,United States Senator,,REP,PAUL COLLINS BROUN,19,0,18,1,0
Chatham,5-01 Bartlett Middle Sch,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,5-02 Senior Citizens Cent,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,5-03 Butler Presbyterian,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,5-05 Liberty City Comm Ctr,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,5-06 Wildwood United Meth,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,5-07 Elks Lodge,United States Senator,,REP,PAUL COLLINS BROUN,6,0,5,1,0
Chatham,5-08 Savannah Primitive,United States Senator,,REP,PAUL COLLINS BROUN,8,0,8,0,0
Chatham,5-10 Jonesville Bapt Church,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,5-11 Largo-Tibet Elem,United States Senator,,REP,PAUL COLLINS BROUN,7,1,5,1,0
Chatham,6-01 White Bluff Pres Chr,United States Senator,,REP,PAUL COLLINS BROUN,3,0,2,1,0
Chatham,6-02 Windsor Forest Baptist,United States Senator,,REP,PAUL COLLINS BROUN,10,0,9,1,0
Chatham,6-03 Crusader Comm Ctr,United States Senator,,REP,PAUL COLLINS BROUN,6,0,3,3,0
Chatham,6-05 Windsor Forest Golde,United States Senator,,REP,PAUL COLLINS BROUN,6,0,5,1,0
Chatham,6-06 The Light,United States Senator,,REP,PAUL COLLINS BROUN,6,1,5,0,0
Chatham,6-08 St. Francis Cabrini,United States Senator,,REP,PAUL COLLINS BROUN,9,1,7,1,0
Chatham,6-09 Trinity Lutheran Ch,United States Senator,,REP,PAUL COLLINS BROUN,6,0,4,2,0
Chatham,6-10 Georgetown Elem,United States Senator,,REP,PAUL COLLINS BROUN,17,0,16,1,0
Chatham,6-11 Bamboo Farms,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Chatham,7-01 Garden City Senior Ctr,United States Senator,,REP,PAUL COLLINS BROUN,7,0,7,0,0
Chatham,7-03 P B Edwards Gym,United States Senator,,REP,PAUL COLLINS BROUN,8,0,8,0,0
Chatham,7-04 Lake Shore Comm Ctr,United States Senator,,REP,PAUL COLLINS BROUN,7,0,7,0,0
Chatham,7-05 Woodlawn Bapt Ch,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Chatham,7-06 Pooler City Hall,United States Senator,,REP,PAUL COLLINS BROUN,7,0,7,0,0
Chatham,7-07 Rothwell Bapt Ch,United States Senator,,REP,PAUL COLLINS BROUN,15,0,14,1,0
Chatham,7-08 Bloomingdale Com Ctr,United States Senator,,REP,PAUL COLLINS BROUN,10,0,10,0,0
Chatham,7-09 Southwest Baptist Ch,United States Senator,,REP,PAUL COLLINS BROUN,5,0,5,0,0
Chatham,7-10 Progressive Rec Ctr,United States Senator,,REP,PAUL COLLINS BROUN,5,2,2,1,0
Chatham,7-11 Seventh Day Adv Chr,United States Senator,,REP,PAUL COLLINS BROUN,3,0,3,0,0
Chatham,7-12 Risen Savior Chr,United States Senator,,REP,PAUL COLLINS BROUN,12,0,11,1,0
Chatham,7-13 Garden City City Hall,United States Senator,,REP,PAUL COLLINS BROUN,13,0,11,2,0
Chatham,7-14 Coastal Cathedral,United States Senator,,REP,PAUL COLLINS BROUN,10,0,10,0,0
Chatham,8-01 Civic Center,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,8-02 Bull Street Baptist,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Chatham,8-03 Silk Hope Bapt Ch,United States Senator,,REP,PAUL COLLINS BROUN,7,0,6,1,0
Chatham,8-05 W Broad St YMCA,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-06 Tompkins Rec Ctr,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-07 Woodville-Tompkins,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-08 Resur Of Our Lord Ch,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-09 Moses Jackson Ctr,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-10 Carver Heights Comm,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-11 Butler Elem School,United States Senator,,REP,PAUL COLLINS BROUN,0,0,0,0,0
Chatham,8-12 Beach High School,United States Senator,,REP,PAUL COLLINS BROUN,1,0,1,0,0
Chatham,8-13 Savannah Christ. Sch,United States Senator,,REP,PAUL COLLINS BROUN,7,0,4,3,0
Chatham,8-15 Garden City Rec Ctr,United States Senator,,REP,PAUL COLLINS BROUN,2,0,2,0,0
Chatham,,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",66,0,56,9,1
Chatham,1-01 First Presbyterian Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,2,0,1
Chatham,1-05 JEA Building,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,1-06 Central Chur of Christ,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,1-08 Grace United Meth Chur,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,1-09 Immanuel Bapt Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,1-10 Saint Thomas Episcopal Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,1-12 Isle of Hope Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,1-13 Cresthill Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,1-14 St Luke Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,1-16 Ferguson Ave Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,1-17 Islands Christian Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,2-02 Blackshear Comm Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,2-03 W. W. Law Center,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-04 Fellowship of Love,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-05 Holy Spirit Lutheran,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-06 New Vision Revival Center,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-07 Christ Comm. Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-09 The Salvation Army,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,3,0,0
Chatham,2-11 S Gardens Christian,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,2-12 Williams Court Apts,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,3-01 Old Courthouse,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-02 Rose of Sharon,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-03 Savannah High School,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,3-04 First African Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-05 Aldersgate Youth Cent,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,3-08 Jenkins High School,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-09 Cokesbury Methodist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,3-10 Bible Baptist Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-11 Southside Bapt Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,3-12 Thunderbolt Muni. Complex,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-13 New Cov 7 Day Adv Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-14 Riverview Health Reh,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,3-15 Eli Whitney Complex,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,4-02 Frank Murray Comm Ct,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,4-04 Lighthouse Baptist Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,4-05 St Francis Episcopal,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,4-06 First Baptist Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,4-07 Wilm Is Un Meth Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,4-08 Wilmington Island Pr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,4-10 Guard House Comm Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,4-11 Tybee Island School Cafe,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,4-12 St Peters Episcopal,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,3,0,0
Chatham,4-13 Skid Is Pres Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,4-14 Skidaway Island Methodist Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,3,0,0
Chatham,4-15 Skidaway Island State Park,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-01 Bartlett Middle Sch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-02 Senior Citizens Cent,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-03 Butler Presbyterian,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-05 Liberty City Comm Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,5-06 Wildwood United Meth,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-07 Elks Lodge,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,5-08 Savannah Primitive,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,5-10 Jonesville Bapt Church,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,5-11 Largo-Tibet Elem,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-01 White Bluff Pres Chr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-02 Windsor Forest Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-03 Crusader Comm Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-05 Windsor Forest Golde,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-06 The Light,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,6-08 St. Francis Cabrini,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,6-09 Trinity Lutheran Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,6-10 Georgetown Elem,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,6-11 Bamboo Farms,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-01 Garden City Senior Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-03 P B Edwards Gym,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-04 Lake Shore Comm Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,2,0,0
Chatham,7-05 Woodlawn Bapt Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-06 Pooler City Hall,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,7-07 Rothwell Bapt Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",3,0,2,1,0
Chatham,7-08 Bloomingdale Com Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,7-09 Southwest Baptist Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",4,0,4,0,0
Chatham,7-10 Progressive Rec Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,7-11 Seventh Day Adv Chr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-12 Risen Savior Chr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,7-13 Garden City City Hall,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,7-14 Coastal Cathedral,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",2,0,1,1,0
Chatham,8-01 Civic Center,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-02 Bull Street Baptist,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,1,0,0
Chatham,8-03 Silk Hope Bapt Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-05 W Broad St YMCA,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-06 Tompkins Rec Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-07 Woodville-Tompkins,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-08 Resur Of Our Lord Ch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-09 Moses Jackson Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-10 Carver Heights Comm,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-11 Butler Elem School,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-12 Beach High School,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-13 Savannah Christ. Sch,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",0,0,0,0,0
Chatham,8-15 Garden City Rec Ctr,United States Senator,,REP,"ARTHUR A. ""ART"" GARDNER",1,0,0,1,0
Chatham,,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",211,4,181,26,0
Chatham,1-01 First Presbyterian Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",4,0,4,0,0
Chatham,1-05 JEA Building,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,3,0,0
Chatham,1-06 Central Chur of Christ,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",4,0,4,0,0
Chatham,1-08 Grace United Meth Chur,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,1-09 Immanuel Bapt Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,1-10 Saint Thomas Episcopal Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,1,2,0
Chatham,1-12 Isle of Hope Baptist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,0,4,2,0
Chatham,1-13 Cresthill Baptist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,1-14 St Luke Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,1-16 Ferguson Ave Baptist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",13,0,11,2,0
Chatham,1-17 Islands Christian Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",9,0,9,0,0
Chatham,2-02 Blackshear Comm Ctr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,2-03 W. W. Law Center,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,2-04 Fellowship of Love,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,2-05 Holy Spirit Lutheran,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,2-06 New Vision Revival Center,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,2-07 Christ Comm. Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,2-09 The Salvation Army,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,2-11 S Gardens Christian,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,2-12 Williams Court Apts,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-01 Old Courthouse,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-02 Rose of Sharon,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,3-03 Savannah High School,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-04 First African Baptist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-05 Aldersgate Youth Cent,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,3-08 Jenkins High School,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,3,0,0
Chatham,3-09 Cokesbury Methodist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,3-10 Bible Baptist Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-11 Southside Bapt Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,3-12 Thunderbolt Muni. Complex,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,3-13 New Cov 7 Day Adv Ch,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,3-14 Riverview Health Reh,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,3-15 Eli Whitney Complex,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,4-02 Frank Murray Comm Ct,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",8,1,6,1,0
Chatham,4-04 Lighthouse Baptist Ch,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",10,0,4,6,0
Chatham,4-05 St Francis Episcopal,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,2,4,0,0
Chatham,4-06 First Baptist Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,4-07 Wilm Is Un Meth Ch,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",6,0,5,1,0
Chatham,4-08 Wilmington Island Pr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",10,0,4,6,0
Chatham,4-10 Guard House Comm Ctr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,3,0,0
Chatham,4-11 Tybee Island School Cafe,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,4-12 St Peters Episcopal,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",8,0,8,0,0
Chatham,4-13 Skid Is Pres Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",8,0,8,0,0
Chatham,4-14 Skidaway Island Methodist Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",9,0,6,3,0
Chatham,4-15 Skidaway Island State Park,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",8,1,7,0,0
Chatham,5-01 Bartlett Middle Sch,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,5-02 Senior Citizens Cent,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-03 Butler Presbyterian,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-05 Liberty City Comm Ctr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-06 Wildwood United Meth,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-07 Elks Lodge,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,2,1,0
Chatham,5-08 Savannah Primitive,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-10 Jonesville Bapt Church,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,5-11 Largo-Tibet Elem,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",3,0,3,0,0
Chatham,6-01 White Bluff Pres Chr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,6-02 Windsor Forest Baptist,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",2,0,2,0,0
Chatham,6-03 Crusader Comm Ctr,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,6-05 Windsor Forest Golde,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",0,0,0,0,0
Chatham,6-06 The Light,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",4,0,4,0,0
Chatham,6-08 St. Francis Cabrini,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",1,0,1,0,0
Chatham,6-09 Trinity Lutheran Ch,United States Senator,,REP,"J. P. ""PHIL"" GINGREY",9,0,9,0,0
